id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0325495,2,2016/5/10 17:05,2016/5/10 17:30,2,-73.99256134,40.74305725,-73.97873688,40.76255035,N,1505
id0684193,1,2016/5/10 17:05,2016/5/10 18:01,2,-73.78947449,40.6470108,-73.98633575,40.71815872,N,3340
id2089805,2,2016/5/10 17:06,2016/5/10 17:15,1,-73.9792099,40.78510666,-73.98477173,40.76777649,N,545
id0511117,2,2016/5/10 17:06,2016/5/10 17:57,1,-73.87075806,40.77359009,-73.98184967,40.75688934,N,3048
id2126283,2,2016/5/10 17:06,2016/5/10 17:25,6,-74.01582336,40.71121979,-73.99234772,40.75997162,N,1140
id3139653,2,2016/5/10 17:06,2016/5/10 17:16,2,-73.98046875,40.76433563,-73.97937012,40.75787354,N,569
id2950782,2,2016/5/10 17:07,2016/5/10 17:37,2,-73.96221161,40.77907562,-73.97982788,40.75509644,N,1820
id2359771,2,2016/5/10 17:07,2016/5/10 17:16,1,-73.99451447,40.72590637,-74.00822449,40.71157074,N,542
id3884948,1,2016/5/10 17:08,2016/5/10 17:24,1,-73.96060181,40.76147842,-73.99645233,40.72559357,N,944
id3809898,2,2016/5/10 17:08,2016/5/10 17:14,1,-73.99221039,40.74887848,-73.99932098,40.73133087,N,361
id1511684,1,2016/5/10 17:08,2016/5/10 17:15,3,-73.95043182,40.77145386,-73.94963074,40.78635406,N,407
id2300298,2,2016/5/10 17:08,2016/5/10 17:20,5,-73.96533966,40.77088165,-73.97620392,40.7772522,N,694
id1042447,1,2016/5/10 17:09,2016/5/10 17:31,1,-74.01221466,40.71928406,-73.97898865,40.75231934,N,1348
id1906399,1,2016/5/10 17:09,2016/5/10 17:23,1,-73.98574829,40.76063919,-73.97273254,40.75673294,N,885
id2413386,1,2016/5/10 17:09,2016/5/10 17:27,1,-73.99550629,40.74953079,-73.9875946,40.74649429,N,1088
id1085998,2,2016/5/10 17:09,2016/5/10 17:28,1,-73.99008942,40.75164795,-73.98126221,40.78426361,N,1138
id1453622,2,2016/5/10 17:09,2016/5/10 17:19,3,-74.00441742,40.74743652,-73.98108673,40.76347733,N,637
id0682676,2,2016/5/10 17:09,2016/5/10 17:19,1,-73.97090149,40.79615021,-73.98697662,40.7791481,N,601
id2153693,1,2016/5/10 17:09,2016/5/10 17:28,1,-73.92250061,40.74376297,-73.98218536,40.74569702,N,1153
id2359341,1,2016/5/10 17:09,2016/5/10 17:16,1,-73.96633148,40.80411148,-73.97107697,40.79306793,N,374
id1898185,1,2016/5/10 17:09,2016/5/10 17:21,1,-73.96098328,40.77495575,-73.96738434,40.78794098,N,708
id3526027,1,2016/5/10 17:10,2016/5/10 17:56,2,-73.77667236,40.64532852,-73.95694733,40.66548538,N,2773
id3088430,1,2016/5/10 17:10,2016/5/10 17:21,1,-73.96215057,40.80031967,-73.96000671,40.77342606,N,676
id3200071,2,2016/5/10 17:10,2016/5/10 17:22,1,-73.98491669,40.75909042,-73.9967041,40.75111771,N,697
id2166080,2,2016/5/10 17:10,2016/5/10 17:59,1,-73.99498749,40.74137115,-73.9263916,40.76343155,N,2901
id3631425,2,2016/5/10 17:10,2016/5/10 17:57,2,-73.87310028,40.77415848,-73.97888184,40.7618103,N,2770
id2748916,2,2016/5/10 17:11,2016/5/10 17:26,1,-73.9847641,40.76008606,-73.97303009,40.74871826,N,946
id3424796,1,2016/5/10 17:11,2016/5/10 17:26,1,-74.00418091,40.72196579,-73.98848724,40.73796844,N,918
id1890372,2,2016/5/10 17:11,2016/5/10 17:29,1,-73.97676849,40.75836182,-73.95681,40.77584076,N,1092
id0025334,2,2016/5/10 17:11,2016/5/10 17:27,2,-73.95628357,40.78712845,-73.95510101,40.77001953,N,963
id1846549,1,2016/5/10 17:11,2016/5/10 17:30,1,-73.97416687,40.75433731,-74.00747681,40.7034874,N,1100
id1924740,2,2016/5/10 17:11,2016/5/10 17:15,6,-73.98368073,40.78072739,-73.98245239,40.77463531,N,227
id2324830,1,2016/5/10 17:11,2016/5/10 17:17,1,-73.96768951,40.76862335,-73.95603943,40.77381516,N,338
id1485658,1,2016/5/10 17:12,2016/5/10 17:20,1,-73.99938965,40.72008896,-73.98456573,40.72476196,N,497
id2643384,2,2016/5/10 17:12,2016/5/10 17:13,1,-73.96217346,40.77022934,-73.95805359,40.76858902,N,79
id0231274,2,2016/5/10 17:12,2016/5/10 18:05,1,-73.95761108,40.78544998,-73.99622345,40.74032974,N,3207
id0914559,1,2016/5/10 17:12,2016/5/10 17:19,1,-73.96419525,40.77040482,-73.95433807,40.77900696,N,423
id2704378,1,2016/5/10 17:13,2016/5/10 17:18,1,-73.98318481,40.75793457,-73.97667694,40.75504684,N,304
id3917486,2,2016/5/10 17:13,2016/5/10 17:29,1,-73.94128418,40.80231094,-73.96172333,40.77610779,N,971
id3440949,1,2016/5/10 17:13,2016/5/10 17:18,1,-73.98144531,40.77034378,-73.97937775,40.78163147,N,290
id1241692,2,2016/5/10 17:13,2016/5/10 17:43,1,-73.96807861,40.80110931,-73.96898651,40.75379944,N,1827
id2825882,1,2016/5/10 17:13,2016/5/10 17:27,2,-73.9846344,40.73692703,-74.0057373,40.71691513,N,849
id2484698,1,2016/5/10 17:14,2016/5/10 17:59,1,-74.00553131,40.71523285,-73.97388458,40.76458359,N,2730
id3367044,2,2016/5/10 17:14,2016/5/10 17:26,1,-73.95526886,40.78302002,-73.96696472,40.76696777,N,704
id0295577,1,2016/5/10 17:15,2016/5/10 17:18,1,-73.98251343,40.77544785,-73.98731995,40.77104568,N,194
id3028710,1,2016/5/10 17:15,2016/5/10 17:34,2,-73.96716309,40.76353455,-73.99478912,40.74500275,N,1125
id3935015,2,2016/5/10 17:15,2016/5/10 18:05,1,-73.97653961,40.7505722,-73.94251251,40.81309891,N,3012
id1780599,2,2016/5/10 17:15,2016/5/10 17:18,5,-73.97571564,40.78674316,-73.97006226,40.79433823,N,196
id3564897,2,2016/5/10 17:15,2016/5/10 17:24,1,-73.972229,40.75946426,-73.96063995,40.76329041,N,528
id3010877,1,2016/5/10 17:15,2016/5/10 17:29,1,-73.97158813,40.79533768,-73.99435425,40.76088715,N,797
id1609977,1,2016/5/10 17:15,2016/5/10 17:38,1,-73.99716187,40.72216415,-73.97505951,40.75672913,N,1339
id1038266,2,2016/5/10 17:15,2016/5/10 17:33,1,-73.97015381,40.76394653,-73.95449829,40.76894379,N,1048
id3360788,2,2016/5/10 17:16,2016/5/10 17:28,3,-73.98395538,40.75735092,-73.9875946,40.75896072,N,738
id0415827,1,2016/5/10 17:16,2016/5/10 17:26,1,-73.98138428,40.78385925,-73.9625473,40.80975342,N,631
id2792959,1,2016/5/10 17:16,2016/5/10 17:29,3,-73.96295166,40.76647949,-73.97735596,40.78105164,N,751
id0406844,1,2016/5/10 17:16,2016/5/10 17:32,1,-73.98090363,40.75351334,-73.98813629,40.76971054,N,924
id2705355,1,2016/5/10 17:16,2016/5/10 17:32,1,-73.98401642,40.74619675,-73.95953369,40.76277924,N,968
id3296008,1,2016/5/10 17:16,2016/5/10 17:34,4,-74.00959778,40.71504974,-73.99458313,40.72810364,N,1046
id1412235,1,2016/5/10 17:17,2016/5/10 17:26,1,-73.99142456,40.74211884,-73.994133,40.72693634,N,595
id0167916,2,2016/5/10 17:17,2016/5/10 17:36,4,-73.98213196,40.76847839,-73.9522934,40.77389145,N,1148
id2791065,1,2016/5/10 17:17,2016/5/10 17:21,1,-73.98203278,40.77896118,-73.98429871,40.77534866,N,285
id1281818,2,2016/5/10 17:17,2016/5/10 17:30,1,-73.9551239,40.78329086,-73.95014954,40.77173615,N,735
id3131444,1,2016/5/10 17:17,2016/5/10 17:21,1,-73.9631424,40.7660408,-73.95463562,40.77573013,N,239
id2160838,1,2016/5/10 17:18,2016/5/10 17:27,1,-73.97994232,40.76082611,-73.9780426,40.76314163,N,561
id2836770,2,2016/5/10 17:18,2016/5/10 17:26,2,-73.98214722,40.76757813,-73.9850235,40.78007126,N,473
id1512269,2,2016/5/10 17:18,2016/5/10 17:24,1,-73.95453644,40.788311,-73.97167969,40.79512024,N,350
id0471972,2,2016/5/10 17:18,2016/5/10 17:34,1,-73.97099304,40.75892258,-73.98416138,40.74940872,N,927
id2075795,2,2016/5/10 17:18,2016/5/10 17:26,5,-73.96224976,40.76304626,-73.97291565,40.74900055,N,499
id2718919,2,2016/5/10 17:18,2016/5/10 17:42,1,-73.9794693,40.78670502,-73.97966766,40.78632355,N,1446
id0775234,1,2016/5/10 17:19,2016/5/10 17:25,1,-74.00553131,40.75070953,-73.99490356,40.75017929,N,362
id0121411,2,2016/5/10 17:19,2016/5/10 17:27,2,-73.97911835,40.75639725,-73.99027252,40.74052811,N,497
id2852237,1,2016/5/10 17:19,2016/5/10 17:28,1,-73.98934937,40.76041031,-73.98852539,40.76018906,N,524
id3416616,2,2016/5/10 17:19,2016/5/10 17:44,1,-73.99441528,40.69010162,-74.00619507,40.73431015,N,1474
id0347919,2,2016/5/10 17:19,2016/5/10 17:28,5,-73.92984009,40.79550934,-73.92984009,40.79550934,N,500
id3135057,2,2016/5/10 17:19,2016/5/10 17:30,1,-74.0078125,40.71501923,-73.99906921,40.73416138,N,628
id3173572,1,2016/5/10 17:20,2016/5/10 17:33,1,-73.96877289,40.7547493,-73.98352814,40.75566101,N,774
id1602514,2,2016/5/10 17:20,2016/5/10 17:32,1,-73.98647308,40.74571609,-74.00240326,40.72518158,N,694
id3803910,2,2016/5/10 17:20,2016/5/10 17:31,1,-73.95690918,40.77069855,-73.97431946,40.78319168,N,630
id2313371,1,2016/5/10 17:20,2016/5/10 18:16,2,-73.87064362,40.77362442,-73.98468781,40.75910187,N,3323
id0197920,1,2016/5/10 17:20,2016/5/10 17:29,4,-73.99268341,40.74825287,-73.99319458,40.73099136,N,500
id3474341,2,2016/5/10 17:21,2016/5/10 17:34,5,-73.98213959,40.77265549,-73.95864105,40.80999374,N,813
id1119584,1,2016/5/10 17:21,2016/5/10 17:28,1,-73.97005463,40.75971222,-73.97807312,40.7485733,N,463
id0179588,1,2016/5/10 17:21,2016/5/10 17:27,1,-73.94662476,40.77664566,-73.95391846,40.7661972,N,387
id3597288,1,2016/5/10 17:21,2016/5/10 17:25,1,-73.97775269,40.778862,-73.96890259,40.78774261,N,259
id1454663,2,2016/5/10 17:21,2016/5/10 17:32,1,-73.97505188,40.75217056,-73.96385193,40.75712585,N,660
id3718002,2,2016/5/10 17:21,2016/5/10 17:32,1,-73.96734619,40.76025009,-73.96401978,40.7766304,N,635
id3816009,2,2016/5/10 17:21,2016/5/10 17:32,1,-73.97473907,40.75559998,-73.96224976,40.76477814,N,642
id3603439,2,2016/5/10 17:21,2016/5/10 17:28,1,-73.97332764,40.75283051,-73.96395111,40.76292038,N,392
id0045888,1,2016/5/10 17:21,2016/5/10 17:27,1,-73.9810791,40.73297882,-73.97503662,40.74350739,N,331
id1981657,2,2016/5/10 17:22,2016/5/10 17:28,1,-73.99112701,40.7398262,-73.98153687,40.7469902,N,363
id2823943,1,2016/5/10 17:22,2016/5/10 17:25,1,-73.95487976,40.7892189,-73.95872498,40.78110123,N,173
id2166029,1,2016/5/10 17:22,2016/5/10 17:36,1,-73.98874664,40.74793243,-73.9881897,40.76436234,N,823
id3733794,1,2016/5/10 17:22,2016/5/10 17:32,1,-73.95743561,40.77962875,-73.9810791,40.78601074,N,608
id1584403,2,2016/5/10 17:22,2016/5/10 17:25,1,-73.97646332,40.74412918,-73.98246002,40.73126984,N,148
id1173658,1,2016/5/10 17:23,2016/5/10 17:40,1,-73.98279572,40.76919174,-73.969841,40.75891495,N,1048
id2044741,1,2016/5/10 17:23,2016/5/10 17:38,1,-73.97013092,40.76482773,-73.95021057,40.78068924,N,886
id3719812,1,2016/5/10 17:23,2016/5/10 17:26,1,-73.96164703,40.77681732,-73.95480347,40.78572464,N,192
id3890137,2,2016/5/10 17:24,2016/5/10 18:14,2,-73.86386108,40.76995468,-73.99526978,40.69504547,N,3019
id3053403,2,2016/5/10 17:24,2016/5/10 17:32,2,-73.96125793,40.77733994,-73.94671631,40.80028915,N,486
id3417619,1,2016/5/10 17:24,2016/5/10 17:35,1,-73.97525024,40.75172806,-73.9916687,40.74917984,N,683
id0658327,1,2016/5/10 17:24,2016/5/10 18:23,2,-73.78806305,40.64176941,-74.00022888,40.64796066,N,3529
id3307622,2,2016/5/10 17:25,2016/5/10 17:28,2,-73.98735046,40.74259949,-73.99255371,40.7460289,N,227
id1632343,2,2016/5/10 17:25,2016/5/10 17:43,1,-73.99401093,40.74116135,-73.98551178,40.75310898,N,1081
id0881120,1,2016/5/10 17:26,2016/5/10 17:39,2,-73.96069336,40.78081131,-73.96742249,40.80580902,N,798
id1735815,2,2016/5/10 17:26,2016/5/10 17:34,1,-73.98680878,40.7299118,-74.00105286,40.72417831,N,472
id0256525,1,2016/5/10 17:26,2016/5/10 18:19,1,-73.95276642,40.78578949,-74.0039444,40.7077179,N,3179
id1720716,1,2016/5/10 17:27,2016/5/10 17:27,1,-73.95135498,40.78523254,-73.95133972,40.78525925,N,41
id1746449,2,2016/5/10 17:27,2016/5/10 17:34,1,-74.00376892,40.70587921,-73.98709106,40.7150383,N,425
id2792964,2,2016/5/10 17:27,2016/5/10 17:34,1,-73.98766327,40.74137878,-73.99137115,40.74911118,N,428
id0716184,2,2016/5/10 17:27,2016/5/10 17:34,1,-73.96816254,40.76528931,-73.96269989,40.77288055,N,386
id2848223,2,2016/5/10 17:28,2016/5/10 17:40,6,-74.00562286,40.74554825,-74.01055908,40.71760178,N,712
id1447564,2,2016/5/10 17:28,2016/5/10 18:15,2,-73.79012299,40.64690399,-73.95610046,40.64046478,N,2807
id2820456,2,2016/5/10 17:28,2016/5/10 18:08,2,-73.97422028,40.75653076,-73.87083435,40.77206039,N,2418
id2811083,2,2016/5/10 17:28,2016/5/10 17:35,1,-73.93939972,40.81624603,-73.94822693,40.80945206,N,436
id2918111,2,2016/5/10 17:28,2016/5/10 17:40,1,-73.97773743,40.76296997,-73.9720459,40.75680923,N,726
id0440883,2,2016/5/10 17:28,2016/5/10 17:43,1,-73.99200439,40.74922562,-73.98312378,40.77643204,N,886
id1685560,1,2016/5/10 17:29,2016/5/10 17:45,1,-73.99797058,40.74585342,-73.98332214,40.7481308,N,918
id0099270,1,2016/5/10 17:29,2016/5/10 17:53,2,-73.97914124,40.74716187,-73.98262024,40.76203537,N,1423
id3530693,2,2016/5/10 17:30,2016/5/10 17:41,2,-73.96647644,40.76805115,-73.94867706,40.77378845,N,681
id0956447,2,2016/5/10 17:30,2016/5/10 17:38,2,-73.93782806,40.79687119,-73.95025635,40.77735138,N,456
id2931675,1,2016/5/10 17:30,2016/5/10 17:35,1,-74.01305389,40.71565628,-74.00772095,40.72472,N,264
id2676170,2,2016/5/10 17:30,2016/5/10 17:50,1,-73.99746704,40.74932098,-73.98223877,40.76483154,N,1199
id0232128,2,2016/5/10 17:30,2016/5/10 17:41,1,-73.97815704,40.75230026,-73.97463226,40.74206924,N,632
id3539139,1,2016/5/10 17:30,2016/5/10 17:33,1,-73.96852875,40.80174255,-73.96308899,40.80386353,Y,178
id3958245,2,2016/5/10 17:31,2016/5/10 18:22,2,-73.97496033,40.76177979,-73.99414063,40.70317078,N,3059
id2296140,2,2016/5/10 17:31,2016/5/10 17:38,1,-73.94669342,40.78001404,-73.9500351,40.79575729,N,386
id1934892,2,2016/5/10 17:31,2016/5/10 17:36,1,-73.96278381,40.77845001,-73.97153473,40.78197098,N,281
id1787257,2,2016/5/10 17:31,2016/5/10 17:43,1,-74.00225067,40.72471619,-73.98757172,40.73849106,N,666
id2130715,1,2016/5/10 17:32,2016/5/10 17:39,1,-73.99176025,40.74977875,-73.991745,40.74084854,N,449
id0742901,2,2016/5/10 17:32,2016/5/10 17:42,2,-73.98291779,40.74475861,-73.96723175,40.75440979,N,585
id3167676,1,2016/5/10 17:32,2016/5/10 17:46,1,-73.95762634,40.7652092,-73.97220612,40.74332047,N,859
id1204547,1,2016/5/10 17:32,2016/5/10 17:50,1,-73.9881134,40.75912094,-73.97386169,40.79698181,N,1064
id1228376,1,2016/5/10 17:32,2016/5/10 17:36,1,-73.98193359,40.77895737,-73.98609161,40.77709579,N,252
id0436317,2,2016/5/10 17:33,2016/5/10 18:54,1,-73.98270416,40.76181793,-73.78369141,40.64367294,N,4901
id3320625,1,2016/5/10 17:33,2016/5/10 17:42,1,-74.00473022,40.7417984,-73.98808289,40.74101639,N,545
id3630607,2,2016/5/10 17:33,2016/5/10 17:46,1,-73.97087097,40.76105118,-73.96139526,40.7717514,N,773
id2820435,2,2016/5/10 17:33,2016/5/10 17:37,2,-73.96304321,40.79891968,-73.97615051,40.78873062,N,236
id0086109,1,2016/5/10 17:33,2016/5/10 17:44,1,-74.00476837,40.74182892,-73.98883057,40.72520447,N,660
id2538011,1,2016/5/10 17:33,2016/5/10 17:50,3,-73.9522171,40.77726746,-73.97973633,40.77118683,N,1024
id2587852,2,2016/5/10 17:33,2016/5/10 17:50,1,-74.00811768,40.70471954,-74.00466156,40.74197006,N,973
id2901178,2,2016/5/10 17:34,2016/5/10 17:37,1,-73.98786163,40.77951813,-73.97988892,40.78126907,N,218
id3116093,2,2016/5/10 17:34,2016/5/10 18:09,1,-73.96260834,40.80965042,-73.87078857,40.77396774,N,2111
id0130250,2,2016/5/10 17:35,2016/5/10 17:38,2,-73.99720001,40.73690033,-73.99092102,40.74456024,N,194
id2026400,1,2016/5/10 17:35,2016/5/10 18:11,1,-74.0105896,40.7097168,-73.9609375,40.7780571,N,2213
id3257763,1,2016/5/10 17:35,2016/5/10 17:42,1,-73.96789551,40.76268768,-73.98152924,40.74662399,N,449
id2217689,2,2016/5/10 17:35,2016/5/10 17:59,1,-74.00897217,40.71864319,-73.97956085,40.74809647,N,1452
id2984963,1,2016/5/10 17:35,2016/5/10 17:51,1,-73.97521973,40.74136734,-73.99069977,40.75621796,N,968
id1205533,2,2016/5/10 17:35,2016/5/10 17:54,1,-73.96429443,40.76773834,-73.97901154,40.71944046,N,1086
id0127916,2,2016/5/10 17:36,2016/5/10 17:46,1,-73.7901001,40.64681244,-73.79776764,40.66954041,N,652
id1122801,2,2016/5/10 17:36,2016/5/10 17:50,1,-74.00726318,40.72753906,-74.00283813,40.76049423,N,845
id0007293,2,2016/5/10 17:36,2016/5/10 17:43,5,-73.98291779,40.74792099,-73.97498322,40.7605896,N,449
id3816494,2,2016/5/10 17:36,2016/5/10 17:40,5,-73.98468018,40.76935577,-73.98693848,40.77630615,N,244
id2912867,2,2016/5/10 17:36,2016/5/10 18:01,1,-73.96343231,40.80886841,-73.98381805,40.7599411,N,1515
id3706606,1,2016/5/10 17:36,2016/5/10 18:02,1,-73.97756958,40.75564194,-73.95760345,40.77968597,N,1537
id2560214,2,2016/5/10 17:36,2016/5/10 17:44,2,-73.99221802,40.73801041,-73.99487305,40.75009155,N,453
id2394843,2,2016/5/10 17:36,2016/5/10 18:03,1,-73.9671402,40.75850677,-73.99175262,40.73115921,N,1576
id3973180,1,2016/5/10 17:37,2016/5/10 17:56,1,-73.9560318,40.77576447,-73.98925018,40.77283859,N,1177
id1058609,2,2016/5/10 17:37,2016/5/10 17:46,1,-73.99102783,40.75559998,-73.98896027,40.76848984,N,546
id0916788,2,2016/5/10 17:37,2016/5/10 17:55,5,-73.95664215,40.78656006,-73.96851349,40.76239014,N,1078
id2955607,1,2016/5/10 17:37,2016/5/10 17:54,1,-73.94713593,40.74861145,-73.91248322,40.76573563,N,1012
id2787130,1,2016/5/10 17:37,2016/5/10 17:49,1,-73.98118591,40.76442719,-73.99645996,40.74282074,N,739
id0145946,1,2016/5/10 17:37,2016/5/10 17:46,1,-73.96125793,40.77432251,-73.95243073,40.78898621,N,551
id2727587,1,2016/5/10 17:37,2016/5/10 17:45,1,-74.00496674,40.74638748,-73.99491119,40.75001526,N,464
id1797610,1,2016/5/10 17:38,2016/5/10 18:12,2,-73.98040009,40.74486542,-73.99230957,40.72574234,N,2073
id2363776,2,2016/5/10 17:38,2016/5/10 17:42,4,-73.97806549,40.76051331,-73.97235107,40.7579155,N,217
id1921410,2,2016/5/10 17:38,2016/5/10 17:48,5,-73.98287201,40.73551559,-73.99143219,40.74921417,N,586
id1668726,2,2016/5/10 17:38,2016/5/10 17:53,1,-73.95426178,40.77898026,-73.96987152,40.76256943,N,851
id0890465,2,2016/5/10 17:39,2016/5/10 17:48,2,-73.96562195,40.76268387,-73.9493103,40.77356339,N,540
id3977046,2,2016/5/10 17:39,2016/5/10 17:42,5,-73.9712677,40.75040817,-73.9800415,40.74298096,N,212
id0203699,2,2016/5/10 17:39,2016/5/10 18:38,1,-73.78114319,40.6449852,-73.98429108,40.75999832,N,3542
id3129784,1,2016/5/10 17:39,2016/5/10 18:06,1,-73.98244476,40.74528122,-73.98189545,40.77099609,N,1629
id0988049,1,2016/5/10 17:40,2016/5/10 17:50,1,-73.95207214,40.7842865,-73.96386719,40.76785278,N,599
id1622713,1,2016/5/10 17:40,2016/5/10 17:54,1,-73.97072601,40.75186157,-73.99369049,40.71850586,N,883
id0678435,2,2016/5/10 17:40,2016/5/10 18:18,1,-74.01165771,40.70290375,-73.92986298,40.76713181,N,2283
id3946251,2,2016/5/10 17:40,2016/5/10 17:50,5,-73.96871948,40.75743484,-73.95258331,40.77324295,N,594
id1852977,1,2016/5/10 17:40,2016/5/10 18:00,1,-74.00791931,40.71177673,-73.96537781,40.75484085,N,1213
id2840539,2,2016/5/10 17:40,2016/5/10 18:58,1,-73.79161072,40.64520264,-74.01740265,40.70802307,N,4668
id2664847,2,2016/5/10 17:40,2016/5/10 17:41,1,-73.96013641,40.77909851,-73.95612335,40.78456116,N,78
id1555243,2,2016/5/10 17:40,2016/5/10 17:51,3,-73.96851349,40.7706604,-73.97923279,40.76554108,N,667
id2350147,1,2016/5/10 17:40,2016/5/10 17:55,1,-73.97794342,40.78376007,-73.99488831,40.75023651,N,901
id1891748,2,2016/5/10 17:40,2016/5/10 18:23,2,-73.78164673,40.64477921,-73.9777832,40.75002289,N,2557
id3895025,1,2016/5/10 17:41,2016/5/10 18:37,1,-73.98768616,40.73815918,-73.93296051,40.85035324,N,3351
id3038633,2,2016/5/10 17:41,2016/5/10 17:50,2,-73.96289063,40.77519608,-73.97958374,40.78536224,N,535
id0441978,2,2016/5/10 17:41,2016/5/10 17:50,2,-73.95341492,40.76678848,-73.96289825,40.7624855,N,524
id0385356,2,2016/5/10 17:42,2016/5/10 17:54,4,-73.9822464,40.76847076,-73.98258209,40.78411865,N,720
id2232758,2,2016/5/10 17:42,2016/5/10 17:54,4,-73.96739197,40.75664139,-73.9895401,40.72602081,N,693
id1103249,1,2016/5/10 17:42,2016/5/10 17:57,1,-73.97692871,40.75455475,-73.99100494,40.75047302,N,898
id3902334,1,2016/5/10 17:42,2016/5/10 17:44,1,-73.96138763,40.76920319,-73.96238708,40.77297974,N,118
id3073141,2,2016/5/10 17:42,2016/5/10 17:46,1,-73.96269989,40.79452515,-73.96970367,40.79386902,N,195
id2336728,2,2016/5/10 17:42,2016/5/10 17:54,1,-73.94939423,40.78126526,-73.97619629,40.78733063,N,680
id2725585,2,2016/5/10 17:43,2016/5/10 17:47,1,-73.97743225,40.73823929,-73.96791077,40.7514801,N,291
id2511542,1,2016/5/10 17:43,2016/5/10 17:50,1,-73.97064972,40.76005173,-73.96903992,40.76417542,N,408
id1882748,1,2016/5/10 17:44,2016/5/10 17:47,1,-73.99088287,40.73368835,-73.99541473,40.7269783,N,193
id3421663,2,2016/5/10 17:44,2016/5/10 17:46,6,-73.99819946,40.74555969,-73.99002075,40.74591827,N,145
id0142236,2,2016/5/10 17:44,2016/5/10 18:00,1,-73.95401001,40.76649094,-73.98036957,40.78070068,N,954
id2355819,1,2016/5/10 17:44,2016/5/10 17:47,1,-73.95098877,40.78575134,-73.95601654,40.78478241,N,160
id2052400,1,2016/5/10 17:45,2016/5/10 17:45,1,-73.9176178,40.83491516,-73.9176178,40.83491516,N,7
id0860415,2,2016/5/10 17:45,2016/5/10 17:52,2,-73.95572662,40.77652359,-73.97401428,40.78304672,N,421
id3419907,2,2016/5/10 17:45,2016/5/10 18:19,2,-73.97541046,40.75201035,-73.99417114,40.66056061,N,2074
id1252846,2,2016/5/10 17:45,2016/5/10 17:54,5,-73.97219849,40.75061035,-73.96196747,40.7678299,N,584
id0056883,1,2016/5/10 17:45,2016/5/10 18:18,1,-73.98163605,40.75849915,-73.94634247,40.7770195,N,1992
id0155358,2,2016/5/10 17:45,2016/5/10 17:55,1,-73.97064972,40.76001358,-73.97657013,40.75846863,N,603
id3957740,1,2016/5/10 17:45,2016/5/10 18:12,1,-73.98193359,40.77883148,-74.00749207,40.71399689,N,1621
id1552703,2,2016/5/10 17:45,2016/5/10 17:54,6,-73.99868011,40.72464752,-73.98706818,40.73147583,N,511
id3076661,1,2016/5/10 17:45,2016/5/10 17:55,1,-73.96309662,40.77432251,-73.95267487,40.79166412,N,608
id1362606,2,2016/5/10 17:46,2016/5/10 17:55,1,-73.97206116,40.78212357,-73.95975494,40.77373886,N,534
id0134980,1,2016/5/10 17:46,2016/5/10 18:46,1,-73.97818756,40.75248718,-73.78913879,40.64720535,N,3593
id1294259,1,2016/5/10 17:46,2016/5/10 17:50,1,-74.00267792,40.7285614,-73.99356079,40.74176407,N,243
id0524073,2,2016/5/10 17:47,2016/5/10 17:56,1,-74.0072937,40.74187088,-73.99261475,40.72845078,N,566
id0752663,2,2016/5/10 17:47,2016/5/10 17:56,2,-73.98426056,40.74265671,-73.99127197,40.75016022,N,576
id1365215,1,2016/5/10 17:47,2016/5/10 18:09,1,-73.98430634,40.76968002,-74.0085144,40.73482513,N,1349
id3114112,1,2016/5/10 17:47,2016/5/10 17:59,1,-73.98448944,40.77477646,-73.96709442,40.8072052,N,763
id1767297,2,2016/5/10 17:47,2016/5/10 17:48,1,-73.93770599,40.80391312,-73.93930817,40.79942322,N,84
id2612307,1,2016/5/10 17:47,2016/5/10 18:03,1,-74.00502014,40.70680618,-73.98521423,40.74171829,N,962
id1744609,2,2016/5/10 17:47,2016/5/10 17:49,1,-73.97720337,40.78761673,-73.97411346,40.78557587,N,132
id2298614,1,2016/5/10 17:47,2016/5/10 17:57,3,-73.99894714,40.74461365,-73.99260712,40.72842407,N,615
